time,temperature,pressure,humidity,PM1,PM2,PM3
1630641821.8994083,24.827734375,1002.6104109899264,34.94785263476834,7168,0,0
1630641823.1968713,24.7470703125,1002.580819746263,35.379370555480094,7168,0,0
1630641824.491222,24.721875,1002.557730844943,35.57688071005324,7168,0,0
1630641825.790281,24.6765625,1002.540460640448,35.720927684368995,7168,0,0
1630641827.0955281,24.646484375,1002.5513962428594,35.571970861736006,7168,0,0
1630641828.3949528,24.60625,1002.5682348013371,35.45340962106067,7168,0,0
1630641829.698555,24.4802734375,1002.5503723956441,34.929661648440785,7168,0,0
1630641830.9981012,24.3845703125,1002.5566776923082,35.06811581249707,7168,0,0
1630641832.2966075,24.334375,1002.5785742722454,35.52880727384844,7168,0,0
1630641833.5962183,24.3443359375,1002.6002445301716,35.64210807955876,7168,0,0
1630641834.8951702,24.23359375,1002.5493573455949,35.44089874280997,7168,0,0
1630641836.1943865,24.1732421875,1002.5581557269674,35.43543058922183,7168,0,0
1630641837.492848,24.1177734375,1002.5781352122597,35.597143890774696,7168,0,0
1630641838.7919903,24.1279296875,1002.5525653828263,36.03278179769522,7168,0,0
1630641840.0902698,24.1126953125,1002.5500550050733,36.30173223305804,7168,0,0
1630641841.3891025,24.0775390625,1002.5778964626288,36.14692223608951,7168,0,0
1630641842.6888857,24.0322265625,1002.579271521634,36.46365793068143,7168,0,0
1630641843.9871027,23.9767578125,1002.5709742392798,36.022988529120816,7168,0,256
1630641845.2881596,23.9416015625,1002.610966096032,36.029211695257054,7168,0,256
1630641846.5884051,23.8861328125,1002.5867525457174,36.04768492226723,7168,0,256
1630641847.8873894,23.8962890625,1002.586273181076,36.29823154707003,7168,0,256
1630641849.1868048,23.8560546875,1002.5523870635476,36.19144786923922,7168,0,256
1630641850.486943,23.7955078125,1002.5201206720008,36.066984145278134,7168,0,256
1630641851.789356,23.7552734375,1002.489151536714,35.966137068530735,7168,0,256
1630641853.0887923,23.7150390625,1002.5255486855008,36.097749360518186,7168,0,256
1630641854.3852837,23.7099609375,1002.537547343272,35.82946868907075,7168,0,256
1630641855.6869228,23.694921875,1002.5193545471791,36.109924951491564,7168,0,256
1630641856.9854746,23.6546875,1002.5308824006701,36.15228057015529,7168,0,256
1630641858.283676,23.503515625,1002.5179992906986,36.12429698108517,7168,0,256
1630641859.582116,23.4482421875,1002.5078106606518,36.07123763101298,7168,0,256
1630641860.880971,23.4330078125,1002.5095816597191,36.07148981023816,7168,0,256
1630641862.17979,23.3474609375,1002.5001062689645,36.25113581522772,7168,0,256
1630641863.4786465,23.276953125,1002.5310049420533,36.34149853200288,7168,0,256
1630641864.7780485,23.2015625,1002.5225970537182,36.61627600059929,7168,0,256
1630641866.077519,23.1359375,1002.5073652644127,36.55742233962208,7168,0,256
1630641867.3758283,23.10078125,1002.4643817048474,36.83157405317618,7168,0,256
1630641868.6763902,23.105859375,1002.506866951725,37.188733708577836,7168,0,256
1630641869.9746132,23.060546875,1002.4842375867719,36.96894057033925,7168,0,256
1630641871.2786958,23.0353515625,1002.4746525568245,36.92749163426245,7168,0,256
1630641872.5771062,23.01015625,1002.5125331431549,37.21332941106481,7168,0,256
1630641873.8769572,23.0001953125,1002.4736329403239,37.19562825578317,7168,0,256
1630641875.1745453,22.9548828125,1002.4883065572484,37.38055033532161,7168,0,256
1630641876.4743397,22.959765625,1002.4968722451234,37.60665611717938,7168,0,256
1630641877.7764685,22.96484375,1002.4938523869646,37.54117390802038,7168,0,256
1630641879.0763724,22.914453125,1002.4486442780254,37.47006483994945,7168,256,512
1630641880.3751838,22.9095703125,1002.4861317833835,37.8328252036111,7168,256,768
1630641881.6761844,22.914453125,1002.48771837255,37.77937807564065,7168,256,768
1630641882.9762628,22.9044921875,1002.5267930311239,37.71989693370086,7168,512,1024
1630641884.2761128,22.8994140625,1002.4576485175919,37.838858183001285,7168,512,1024
1630641885.577441,22.91953125,1002.4621975967751,38.11828458641386,7168,512,1280
1630641886.8771489,22.9447265625,1002.4747529932215,38.159840446964466,7168,512,1280
1630641888.175822,22.959765625,1002.4785391778413,38.124114610108094,7168,512,1024
1630641889.474081,22.9548828125,1002.4458278358694,38.225190245817316,7168,512,1024
1630641890.7733312,22.969921875,1002.4496142430585,38.25489114902876,7168,512,1024
1630641892.072121,22.959765625,1002.5205186085286,38.21325648354978,7168,512,1024
1630641893.3716202,22.96484375,1002.4700318419392,37.90395452381983,7168,512,1024
1630641894.6716907,22.9798828125,1002.4712916128043,38.129907241176,7168,512,1024
1630641895.9712813,22.975,1002.4520738721241,38.16551968799883,7168,512,1024
1630641897.2732785,23.0001953125,1002.4617218149053,38.14755793072363,7168,512,1024
1630641898.5741053,23.01015625,1002.458702851631,37.96311196866088,7168,256,768
1630641899.872885,23.0251953125,1002.4832206202306,38.19491676085552,7168,256,768
1630641901.1702502,23.060546875,1002.508001820904,38.15300312383937,7168,256,768
1630641902.4695485,23.0705078125,1002.533022761636,38.03984485599407,7168,256,768
1630641903.769043,23.0705078125,1002.4619938316167,37.754291249948125,7168,256,768
1630641905.068164,23.065625,1002.524453344234,37.8911413753556,7168,256,768
1630641906.3697038,23.0806640625,1002.4751616972768,37.944565307448464,7168,256,768
1630641907.671209,23.1158203125,1002.4976640405545,38.467914037874635,7168,256,768
1630641908.9710057,23.151171875,1002.49709119927,38.41415190164152,7168,256,768
1630641910.2699437,23.19140625,1002.4824496192304,38.9374394635002,7168,256,768
1630641911.5691283,23.1763671875,1002.4875558651926,38.55082627976323,7168,256,768
1630641912.8687987,23.196484375,1002.519643995188,38.074426763306874,7168,256,768
1630641914.1679952,23.2166015625,1002.5275768937967,37.866117203399,7168,256,768
1630641915.469127,23.23671875,1002.5269334679023,38.228971273180335,7168,256,768
1630641916.76929,23.2166015625,1002.4953624111503,37.70545713517846,7168,256,768
1630641918.0691128,23.2166015625,1002.498703231334,37.74116951718734,7168,256,768
1630641919.3687236,23.23671875,1002.4873922361654,37.800430068200185,7168,256,768
1630641920.667201,23.2669921875,1002.4935533985165,37.8536173495525,7168,256,768
1630641921.9670997,23.3021484375,1002.5064567149097,37.93083653964431,7168,256,768
1630641923.2658405,23.3021484375,1002.5013494407918,37.811731300998375,7168,256,768
1630641924.5653653,23.3021484375,1002.5029863707496,37.59145369400408,7168,256,768
1630641925.864947,23.32734375,1002.5160183962007,37.936706922549604,7168,256,768
1630641927.1670208,23.3625,1002.4983372324299,37.84710862627685,7168,256,768
1630641928.4664109,23.3927734375,1002.5113662772412,37.9184270757969,7168,256,768
1630641929.7664835,23.3876953125,1002.5075021988831,37.59072264371184,7168,256,768
1630641931.0659697,23.3927734375,1002.5040297271393,37.60854072903648,7168,256,768
1630641932.3652678,23.4029296875,1002.5090704464222,37.70977005829263,7168,256,768
1630641933.6650705,23.41796875,1002.5221648967884,37.566672888014125,7168,256,768
1630641934.9628239,23.428125,1002.5050022517468,37.73332221788055,7168,256,768
1630641936.2623396,23.423046875,1002.5203945995667,37.51312375169548,7168,256,768
1630641937.5609071,23.4330078125,1002.5129872201469,37.53666452277522,7168,256,768
1630641938.8631709,23.4380859375,1002.5061078668354,37.6379062781785,7168,256,768
1630641940.1669953,23.4482421875,1002.529417383462,37.56625713476796,7168,256,768
1630641941.4668365,23.4734375,1002.5371947102716,37.98892016599953,7168,256,768
1630641942.7658193,23.46328125,1002.4781253757011,37.566118958081596,7168,256,768
1630641944.0642993,23.46328125,1002.4935202262407,37.536525465946305,7168,256,768
1630641945.3605347,23.4734375,1002.5151949082605,38.09619241695476,7168,256,768
1630641946.6586137,23.4734375,1002.499868904827,37.76270086754939,7168,256,768
1630641947.957579,23.4734375,1002.5220064672019,37.53033625954077,7168,256,768
1630641949.256697,23.503515625,1002.5144544154614,37.500461072924594,7168,256,768
1630641950.5575576,23.513671875,1002.4849691106009,37.17860733130465,7168,256,768
1630641951.8566792,23.5236328125,1002.4985231022561,37.39305447221791,7168,256,768
1630641953.1564596,23.55390625,1002.4757767808203,37.33915156562693,7168,256,768
1630641954.4583259,23.55390625,1002.4864612053185,37.25569975591684,7168,256,768
1630641955.7585192,23.5337890625,1002.5240684954651,36.94010340393889,7168,256,768
1630641957.057874,23.5287109375,1002.491781156466,36.88659242036848,7168,256,768
1630641958.3564801,23.55390625,1002.514947624351,37.02941536305043,7168,256,768
1630641959.6559024,23.51875,1002.5428017940503,37.077128589482754,7168,256,768
1630641960.9556553,23.54375,1002.5579894835105,37.22000600390419,7168,256,768
1630641962.2555578,23.548828125,1002.4985231022561,37.237878102721076,7168,256,768
1630641963.5559537,23.4783203125,1002.4964631270732,37.173055873996304,7168,256,768
1630641964.8561954,23.5287109375,1002.5398599949154,37.24999241918987,7168,256,768
1630641966.157907,23.4935546875,1002.5166904869034,37.315765538752345,7168,256,768
1630641967.4569297,23.5236328125,1002.5071082638482,36.987871709716664,7168,256,768
1630641968.758809,23.5337890625,1002.510303950692,37.124686566571455,7168,256,768
1630641970.0583007,23.54375,1002.5762585858662,37.04734097251589,7168,256,768
1630641971.3582423,23.50859375,1002.5451772175604,36.8153737706028,7168,256,768
1630641972.6587925,23.4783203125,1002.5219375127161,36.6725597583433,7168,256,768
1630641973.9580102,23.4380859375,1002.4823371865972,36.91723794656663,7168,256,768
1630641975.2584462,23.412890625,1002.5141111412486,37.03072487454565,7168,256,768
1630641976.559089,23.3828125,1002.5078941008755,37.150145656544424,7168,256,768
1630641977.8600376,23.3375,1002.5091424455626,36.98997931799094,7168,256,768
1630641979.158362,23.2970703125,1002.4967630450161,36.99029267585882,7168,256,768
1630641980.4570735,23.2115234375,1002.5089163036916,36.96131131242403,7168,256,768
1630641981.756657,23.196484375,1002.4620246418137,37.41993395547159,7168,256,768
1630641983.0551271,23.14609375,1002.5040851390789,37.34317879387909,7168,256,768
1630641984.3547056,23.14609375,1002.5548974892896,37.56919535437408,7168,256,768
1630641985.6580985,23.141015625,1002.5175152147337,38.00956980222373,7168,256,768
1630641986.9571793,23.1208984375,1002.5062969519208,37.50995699025559,7168,256,768
1630641988.2561872,23.1208984375,1002.4829181489066,37.628976722597685,7168,256,768
1630641989.5557358,23.10078125,1002.5323340274431,37.61116943910668,7168,256,768
1630641990.856049,23.090625,1002.5090763874911,37.4029790319006,7168,256,768
1630641992.1571407,23.0806640625,1002.5193479126133,37.59349745858778,7168,256,768
1630641993.4567165,23.090625,1002.5393237569847,37.51014319706454,7168,256,768
1630641994.7575543,23.10078125,1002.5171390563676,37.64700927852975,7168,256,768
1630641996.058646,23.10078125,1002.5120943532379,37.52794927364476,7168,256,768
1630641997.3587563,23.105859375,1002.5420984070862,37.63501787057929,7168,256,768
1630641998.660026,23.10078125,1002.5289302688685,37.611214840647726,7168,256,768
1630641999.9591238,23.095703125,1002.5323340274431,37.33161399000907,7168,256,768
1630642001.2585065,23.095703125,1002.503970916461,37.49828640610506,7168,256,768
1630642002.5578766,23.105859375,1002.518657877054,37.52781021415163,7168,256,768
1630642003.8576016,23.1158203125,1002.5152540920634,37.57537428760491,7168,256,512
1630642005.155832,23.1259765625,1002.5334663511572,37.664681834634095,7168,256,512
1630642006.4550214,23.1310546875,1002.5266586157079,37.509912203301475,7168,256,512
1630642007.7555249,23.1158203125,1002.5432302335241,37.75967828425267,7168,256,512
1630642009.0586357,23.1158203125,1002.5267199860526,37.74790627019993,7168,256,512
1630642010.3691123,23.105859375,1002.5339749130493,37.77783257114989,7168,256,512
1630642011.668006,23.10078125,1002.5256483130432,37.64696430636196,7168,256,512
1630642012.9664915,23.105859375,1002.543800313925,37.617165613661946,7168,256,512
1630642014.267893,23.10078125,1002.5255874656291,37.52185914987431,7168,256,512
1630642015.569178,23.050390625,1002.535409354487,37.47490153890057,7168,256,512
1630642016.868601,23.050390625,1002.4911647843734,37.593903637837826,7168,256,512
1630642018.1683898,23.0302734375,1002.5018793147366,37.463095014637425,7168,256,512
1630642019.4675791,22.9345703125,1002.5450689770744,37.588900623725614,7168,256,512
1630642020.7679935,22.869140625,1002.5450791539317,37.565601723246104,7168,256,512
1630642022.0665538,22.8642578125,1002.5264214572712,37.87487834909596,7168,256,512
1630642023.3684988,22.8943359375,1002.5359663844866,38.11851697791816,7168,256,512
1630642024.666463,22.8390625,1002.5122059809255,37.92877246579768,7168,256,512
1630642025.966963,22.833984375,1002.5308632030718,38.18435574936019,7168,256,512
1630642027.266749,22.788671875,1002.5592762985864,38.08979590118199,7168,256,512
1630642028.5668008,22.7736328125,1002.5406192751818,38.36331741728406,7168,256,512
1630642029.865715,22.7130859375,1002.5489851208044,37.96546157437446,7168,256,512
1630642031.1681345,22.733203125,1002.5574365945155,38.30412259527677,7168,256,512
1630642032.469238,22.703125,1002.5627492953006,38.1260463333013,7168,0,512
1630642033.7695115,22.7130859375,1002.5506859625492,38.16163801282983,7168,0,512
1630642035.0688336,22.7130859375,1002.5257093138904,38.524237553756755,7168,0,512
1630642036.3678186,22.7080078125,1002.5576468927807,38.75616810564242,7168,0,512
1630642037.6669526,22.6830078125,1002.5212454249026,38.50069987106671,7168,0,512
1630642038.9656892,22.69296875,1002.5212454249026,38.60177126019484,7168,0,256
1630642040.2648664,22.6728515625,1002.5604131745547,38.56617736991222,7168,0,256
1630642041.5644825,22.6677734375,1002.550157399948,38.684943732473776,7168,0,256
1630642042.8648942,22.6677734375,1002.5438343743856,38.44129928614898,7168,0,256
1630642044.1642437,22.6626953125,1002.5366034981441,38.803836362916094,7168,0,512
1630642045.463192,22.6779296875,1002.5450552852064,38.768240050519765,7168,256,512
1630642046.7601461,22.6578125,1002.5234779377047,38.691078625291205,7168,256,512
1630642048.0599873,22.6376953125,1002.5324599861643,38.631714686405374,7168,256,512
1630642049.362036,22.60234375,1002.5126833148345,38.66753147210488,7168,256,512
1630642050.66366,22.5873046875,1002.5314395035807,38.97660471151693,7168,256,512
1630642051.9648893,22.6224609375,1002.5377651175725,39.10718322270001,7168,256,512
1630642053.264686,22.6224609375,1002.537612800333,39.20217059313212,7168,256,512
1630642054.5628567,22.6125,1002.5564207022783,38.946724004338776,7168,256,512
1630642055.8646772,22.6173828125,1002.5104543846011,38.816026801144204,7168,256,512
1630642057.163695,22.6173828125,1002.5173584748582,38.91701356752484,7168,256,512
1630642058.46408,22.6173828125,1002.5445167241801,38.9704632720647,7168,256,512
1630642059.7633007,22.642578125,1002.5371856429381,39.42790327377339,7168,256,512
1630642061.0616074,22.607421875,1002.4922770090878,39.047820455428145,7168,256,512
1630642062.3608084,22.6275390625,1002.5223584491514,39.13689166684879,7168,256,512
1630642063.6623554,22.5873046875,1002.5454689581913,39.12514167333074,7168,256,512
1630642064.964673,22.6125,1002.5415418413852,39.25574749006272,7168,256,512
1630642066.2643094,22.5822265625,1002.5466938472402,38.98843174056825,7168,256,768
1630642067.5631993,22.6326171875,1002.5444151821797,40.09331731364596,7168,256,768
1630642068.8620484,22.6626953125,1002.5570632546924,39.7961591606137,7168,256,768
1630642070.161868,22.6728515625,1002.555311099861,39.7486493977746,7168,256,768
1630642071.4611552,22.6830078125,1002.5687618886262,39.83768996767544,7168,256,768
1630642072.7619793,22.69296875,1002.5483530934353,39.50493775043471,7168,256,768
1630642074.06196,22.687890625,1002.5580764635178,39.59404415993546,7168,256,768
1630642075.3618095,22.687890625,1002.5716305657672,39.56433464080471,7168,256,768
1630642076.6628182,22.73828125,1002.5604075122723,40.02168026463381,7168,256,768
1630642077.962188,22.7634765625,1002.588679097204,40.15233404696314,7168,256,768
1630642079.2619963,22.7685546875,1002.5733168410095,39.74234689786503,7168,256,768
1630642080.5619135,22.78359375,1002.5341943320686,39.736363627420175,7168,256,768
1630642081.8640008,22.7685546875,1002.5512578551096,39.60562453031938,7168,256,768
1630642083.164631,22.78359375,1002.5881396504051,39.42129748976181,7168,256,768
1630642084.4640799,22.7986328125,1002.5591682046702,39.480684061230235,7168,256,768
1630642085.7681541,22.8087890625,1002.546827223265,39.67676979861486,7168,256,768
1630642087.0666165,22.8087890625,1002.546827223265,39.444952749840006,7168,256,768
1630642088.3629858,22.833984375,1002.539368911281,39.391386667992236,7168,256,768
1630642089.6627076,22.82890625,1002.5432611440225,39.11209017849743,7168,256,768
1630642090.9625099,22.8037109375,1002.5826036198722,39.070451940590665,7168,256,768
1630642092.2622006,22.823828125,1002.5501202547983,38.89208497287507,7168,256,768
1630642093.5598779,22.8189453125,1002.5602721593135,38.80891926515474,7168,256,768
1630642094.8591,22.8189453125,1002.5466633465097,38.88614018523551,7168,256,768
1630642096.160271,22.823828125,1002.5173093619464,38.868245987770976,7168,256,768
1630642097.4595098,22.82890625,1002.5173645427473,38.70772837758906,7168,256,768
1630642098.7596948,22.82890625,1002.522467883076,38.65422083219291,7168,256,768
1630642100.0585568,22.8390625,1002.5240586377896,38.689796264136184,7168,256,768
1630642101.3609047,22.8390625,1002.5286708278271,38.72546888885341,7168,256,768
1630642102.6622272,22.8439453125,1002.5376125390395,38.64229708343894,7168,256,768
1630642103.961938,22.8490234375,1002.5337743746978,38.993001706470274,7168,256,768
1630642105.2610517,22.8642578125,1002.5336073150503,38.933314441875446,7168,256,768
1630642106.56258,22.869140625,1002.5540776336983,38.58267478206166,7168,256,768
1630642107.860432,22.884375,1002.5716377698483,38.90941259245999,7168,256,768
1630642109.1601913,22.8943359375,1002.5222990989299,38.68940737332815,7168,256,768
1630642110.4619513,22.8994140625,1002.5547372650348,38.62991070666029,7168,256,768
1630642111.7618287,22.8541015625,1002.5387667392932,38.249690491818306,7168,256,512
1630642113.061169,22.869140625,1002.5365728985976,38.55281000082255,7168,256,512
1630642114.3605833,22.884375,1002.524551668574,38.457494648762705,7168,256,512
1630642115.6582916,22.9095703125,1002.5439779952477,38.58230616250688,7168,256,512
1630642116.9595747,22.8994140625,1002.5308057620454,38.647750009413166,7168,256,512
1630642118.2609594,22.91953125,1002.528494432168,38.52273580606358,7168,256,512
1630642119.560827,22.9396484375,1002.4854611318685,38.082518985587456,7168,256,512
1630642120.8606465,22.9498046875,1002.5496182022117,38.344106581976504,7168,256,512
1630642122.1576622,22.9849609375,1002.5320460534617,38.32013226791866,7168,256,512
